date,station,TAVG_file1,TMAX_file1,TMIN_file1,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG_file2,TMAX_file2,TMIN_file2,TOBS,TSUN,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,name,latitude,longitude,elevation
2018-02-08,GHCND:US1NJMD0070,,,,,,,,20.8,0.0,,,,,,,,,,,,,,,,,,,,,,"NEW BRUNSWICK 1.8 E, NJ US",40.484742,-74.41031,19.2
2018-02-08,GHCND:US1NJMD0073,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,"CARTERET 0.6 WSW, NJ US",40.581743,-74.238792,9.1
2018-02-08,GHCND:US1NJMD0074,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,"HIGHLAND PARK 0.5 E, NJ US",40.50039,-74.41942,36.3
2018-02-08,GHCND:US1NJMN0010,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,"EATONTOWN 1.2 NE, NJ US",40.3034,-74.040017,12.8
2018-02-08,GHCND:US1NJMN0011,,,,,,,,23.1,,,,,,,,,,,,,,,,,,,,,,,"MIDDLETOWN TWP 3.6 NW, NJ US",40.431269,-74.12134,4.9
2018-02-08,GHCND:US1NJMN0012,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,"COLTS NECK TWP 2.4 NW, NJ US",40.320403,-74.19268,32.6
2018-02-08,GHCND:US1NJMN0048,,,,,,,,21.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 0.5 W, NJ US",40.296952,-74.00151,7.9
2018-02-08,GHCND:US1NJMS0011,,,,,,,,21.8,38.0,,,,,,,,,,,,,,,,,,,,,,"BOONTON 0.6 NW, NJ US",40.909623,-74.414145,188.7
2018-02-08,GHCND:US1NJMS0040,,,,,,,,28.4,23.0,,,,,,,,,,,,,,,,,,,,,,"CHATHAM 0.6 NW, NJ US",40.748131,-74.390791,58.8
2018-02-08,GHCND:US1NJMS0049,,,,,,,,26.7,30.0,,,,,,,,,,,,,,,,,,,,,,"FLORHAM PARK 0.2 WNW, NJ US",40.77797,-74.3992,62.5
2018-02-08,GHCND:US1NJMS0059,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,"MADISON 0.8 WSW, NJ US",40.7523914426565,-74.4297203421593,108.8
2018-02-08,GHCND:US1NJMS0089,,,,,,,,25.7,38.0,38.0,,,,,,,,,4.6,,,,,,,,,,,,"PARSIPPANY TROY HILLS TWP 1.3 NE, NJ US",40.871646,-74.405465,103.6
2018-02-08,GHCND:US1NJPS0005,,,,,,,,22.1,30.0,13.0,,,,,,,,,,,,,,,,,,,,,"HAWTHORNE 0.4 S, NJ US",40.951692,-74.157339,24.4
2018-02-08,GHCND:US1NJPS0012,,,,,,,,24.6,33.0,25.0,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.5 WNW, NJ US",40.879633,-74.227041,58.5
2018-02-08,GHCND:US1NJPS0014,,,,,,,,23.4,38.0,13.0,,,,,,,,7.6,6.4,,,,,,,,,,,,"HAWTHORNE 1.0 SSE, NJ US",40.9436378,-74.1522675,18.0
2018-02-08,GHCND:US1NJPS0022,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,"RINGWOOD 3.0 SSE, NJ US",41.065332,-74.2571509,185.9
2018-02-08,GHCND:US1NJPS0025,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,"BLOOMINGDALE 0.7 SSE, NJ US",41.020218,-74.3289,110.3
2018-02-08,GHCND:US1NJPS0028,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.2 NE, NJ US",40.87818,-74.21576,43.0
2018-02-08,GHCND:US1NJUN0010,,,,,,,,23.9,15.0,0.0,,,,,,,,,,,,,,,,,,,,,"NEW PROVIDENCE 0.8 ESE, NJ US",40.6945,-74.3898,113.1
2018-02-08,GHCND:US1NJUN0014,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,"WESTFIELD 0.6 NE, NJ US",40.658817,-74.335804,36.3
2018-02-08,GHCND:US1NJUN0017,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,"CRANFORD TWP 1.1 NNW, NJ US",40.672178,-74.309574,21.9
2018-02-08,GHCND:US1NJUN0028,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,"SPRINGFIELD TWP 0.7 NNE, NJ US",40.708904,-74.321518,37.5
2018-02-08,GHCND:US1NYKN0025,,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,"BROOKLYN 3.1 NW, NY US",40.6846,-73.9867,5.5
2018-02-08,GHCND:US1NYNS0007,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1
2018-02-08,GHCND:US1NYNS0018,,,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,"HICKSVILLE 1.3 ENE, NY US",40.7686538696289,-73.5017013549805,45.7
2018-02-08,GHCND:US1NYNS0027,,,,,,,,22.4,,,,,,,,,,,,,,,,,,,,,,,"PORT WASHINGTON 0.8 N, NY US",40.839167,-73.68025,52.1
2018-02-08,GHCND:US1NYNS0030,,,,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,"PLAINEDGE 0.4 WSW, NY US",40.721382,-73.484241,22.9
2018-02-08,GHCND:US1NYNS0034,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3
2018-02-08,GHCND:US1NYNS0035,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"VALLEY STREAM 0.6 SE, NY US",40.657136,-73.69783,3.7
2018-02-08,GHCND:US1NYNS0037,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 1.1 NNE, NY US",40.683311,-73.503837,10.4
2018-02-08,GHCND:US1NYNS0042,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3
2018-02-08,GHCND:US1NYNS0043,,,,,,,,26.2,,,,,,,,,,,,,,,,,,,,,,,"PLAINVIEW 0.4 ENE, NY US",40.7859191894531,-73.4668731689453,56.7
2018-02-08,GHCND:US1NYNS0046,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,"MASSAPEQUA PARK 1.2 N, NY US",40.698077,-73.449893,10.7
2018-02-08,GHCND:US1NYQN0002,,,,,,,,24.4,20.0,,,,,,,,,,,,,,,,,,,,,,"MIDDLE VILLAGE 0.5 SW, NY US",40.714521,-73.881893,32.3
2018-02-08,GHCND:US1NYQN0026,,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,"JACKSON HEIGHTS 0.3 WSW, NY US",40.754411,-73.888164,18.0
2018-02-08,GHCND:US1NYQN0027,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,"QUEENS 3.4 NNW, NY US",40.778064,-73.810581,18.0
2018-02-08,GHCND:US1NYRL0005,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,,,"WEST NYACK 1.3 WSW, NY US",41.0835456848145,-73.9930267333984,81.7
2018-02-08,GHCND:US1NYSF0061,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6
2018-02-08,GHCND:US1NYSF0092,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.6 NNE, NY US",40.677211,-73.410293,6.1
2018-02-08,GHCND:US1NYWC0018,,,,,,,,17.8,15.0,13.0,,,,,,,,,,,,,,,,,,,,,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3
2018-02-08,GHCND:USC00066655,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,"PUTNAM LAKE, CT US",41.0825,-73.6386,91.4
2018-02-08,GHCND:USC00280907,,,,,,,,24.4,25.0,25.0,,3.3,-5.6,-5.6,,,,,,,,,,,,,,,,,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3
2018-02-08,GHCND:USC00281335,,,,,,,,29.5,,,,3.9,-4.4,-4.4,,,,,,,,,,,,,,,,,"CANOE BROOK, NJ US",40.7436,-74.3539,54.9
2018-02-08,GHCND:USC00283704,,,,,,,,27.2,25.0,0.0,,4.4,-4.4,-4.4,,,,,,,,1.0,,,1.0,,1.0,,,,"HARRISON, NJ US",40.7481,-74.152,7.3
2018-02-08,GHCND:USC00289187,,,,,,,,21.1,33.0,25.0,,,-10.0,-8.9,,,,,,,,,,,,,,,,,"WANAQUE RAYMOND DAM, NJ US",41.0444,-74.2933,74.7
2018-02-08,GHCND:USC00301309,,,,,,,,25.9,8.0,0.0,,9.4,-3.3,-3.3,,,,,,,,1.0,,,1.0,,1.0,,,,"CENTERPORT, NY US",40.88345,-73.37309,9.1
2018-02-08,GHCND:USC00308577,,,,,,,,27.9,,0.0,,8.9,-6.7,-2.8,,,,,,,,,,,,,,,,,"SYOSSET, NY US",40.8216,-73.4908,80.8
2018-02-08,GHCND:USW00014732,,,,5.9,,,,0.0,0.0,0.0,0.4,1.1,-3.2,,,320.0,320.0,,,11.6,15.7,,,,,,,,,,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-02-08,GHCND:USW00014734,,,,5.5,,,,0.0,0.0,0.0,0.2,1.7,-4.3,,,320.0,320.0,,,11.6,14.8,,,,,,,,,,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.6825,-74.1694,2.1
2018-02-08,GHCND:USW00054743,,,,3.3,,,348.0,0.0,,,,0.0,-5.5,,,310.0,300.0,,,8.1,11.6,,,,,,,,,,"CALDWELL ESSEX CO AIRPORT, NJ US",40.87639,-74.28306,52.7
2018-02-08,GHCND:USW00054787,,,,3.9,,,12.0,0.0,,,,1.1,-3.8,,,330.0,320.0,,,8.9,12.1,,,,,,,,,,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73417,-73.41694,24.7
2018-02-08,GHCND:USW00094728,,,,3.0,,,,0.0,0.0,0.0,,0.6,-3.8,,,310.0,310.0,,,8.1,12.1,,,,,,,,,,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7
2018-02-08,GHCND:USW00094741,,,,4.8,,,32.0,0.0,,,,0.6,-3.2,,,320.0,310.0,,,10.7,16.5,,,,,,,,,,"TETERBORO AIRPORT, NJ US",40.85,-74.06139,2.7
2018-02-08,GHCND:USW00094745,,,,4.1,,,27.0,0.0,,,,-0.5,-6.0,,,310.0,310.0,,,10.7,14.3,,,,,,,,,,"WESTCHESTER CO AIRPORT, NY US",41.06236,-73.70463,111.9
2018-02-08,GHCND:USW00094789,,,,6.0,,,,0.0,0.0,0.0,0.6,1.1,-3.2,,,330.0,330.0,,,12.5,15.7,,,,,,,,,,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4
2018-02-09,GHCND:US1CTFR0039,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"STAMFORD 4.2 S, CT US",41.0377883911133,-73.5681762695313,6.4
2018-02-09,GHCND:US1NJBG0015,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NORTH ARLINGTON 0.7 WNW, NJ US",40.791492,-74.13979,17.7
2018-02-09,GHCND:US1NJBG0017,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,"GLEN ROCK 0.7 SSE, NJ US",40.95109,-74.118264,28.0
2018-02-09,GHCND:US1NJBG0018,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"PALISADES PARK 0.2 WNW, NJ US",40.848094,-74.000247,21.3
2018-02-09,GHCND:US1NJBG0023,,,,,,,,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4
2018-02-09,GHCND:US1NJBG0030,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 1.0 ESE, NJ US",41.025324,-74.223632,109.4
2018-02-09,GHCND:US1NJES0018,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MAPLEWOOD TWP 0.9 SE, NJ US",40.724466,-74.259542,72.5
2018-02-09,GHCND:US1NJES0019,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WEST CALDWELL TWP 1.3 NE, NJ US",40.8615,-74.2775,81.4
2018-02-09,GHCND:US1NJES0024,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"CEDAR GROVE TWP 0.4 W, NJ US",40.855695,-74.235564,108.5
2018-02-09,GHCND:US1NJHD0002,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"KEARNY 1.7 NW, NJ US",40.772892,-74.140926,29.0
2018-02-09,GHCND:US1NJMD0043,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,4.0
2018-02-09,GHCND:US1NJMD0045,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 NNE, NJ US",40.5759108,-74.2846869,21.6
2018-02-09,GHCND:US1NJMD0062,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"OLD BRIDGE TWP 5.1 NE, NJ US",40.45623,-74.241325,7.6
2018-02-09,GHCND:US1NJMD0070,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NEW BRUNSWICK 1.8 E, NJ US",40.484742,-74.41031,19.2
2018-02-09,GHCND:US1NJMD0073,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"CARTERET 0.6 WSW, NJ US",40.581743,-74.238792,9.1
2018-02-09,GHCND:US1NJMD0074,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"HIGHLAND PARK 0.5 E, NJ US",40.50039,-74.41942,36.3
2018-02-09,GHCND:US1NJMN0010,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"EATONTOWN 1.2 NE, NJ US",40.3034,-74.040017,12.8
2018-02-09,GHCND:US1NJMN0012,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"COLTS NECK TWP 2.4 NW, NJ US",40.320403,-74.19268,32.6
2018-02-09,GHCND:US1NJMN0048,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 0.5 W, NJ US",40.296952,-74.00151,7.9
2018-02-09,GHCND:US1NJMN0069,,,,,6.0,46.5,,,,0.0,,,,,,,,,,,,,,,,,,,,,"LONG BRANCH 1.7 SSW, NJ US",40.2753677368164,-74.0060272216797,9.4
2018-02-09,GHCND:US1NJMS0011,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BOONTON 0.6 NW, NJ US",40.909623,-74.414145,188.7
2018-02-09,GHCND:US1NJMS0049,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"FLORHAM PARK 0.2 WNW, NJ US",40.77797,-74.3992,62.5
2018-02-09,GHCND:US1NJMS0059,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,"MADISON 0.8 WSW, NJ US",40.7523914426565,-74.4297203421593,108.8
2018-02-09,GHCND:US1NJMS0089,,,,,,,,0.0,0.0,13.0,,,,,,,,,0.0,,,,,,,,,,,,"PARSIPPANY TROY HILLS TWP 1.3 NE, NJ US",40.871646,-74.405465,103.6
2018-02-09,GHCND:US1NJPS0005,,,,,,,,0.0,0.0,8.0,,,,,,,,,0.0,,,,,,,,,,,,"HAWTHORNE 0.4 S, NJ US",40.951692,-74.157339,24.4
2018-02-09,GHCND:US1NJPS0012,,,,,,,,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.5 WNW, NJ US",40.879633,-74.227041,58.5
2018-02-09,GHCND:US1NJPS0014,,,,,,,,0.0,0.0,0.0,,,,,,,,10.2,0.0,,,,,,,,,,,,"HAWTHORNE 1.0 SSE, NJ US",40.9436378,-74.1522675,18.0
2018-02-09,GHCND:US1NJPS0022,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"RINGWOOD 3.0 SSE, NJ US",41.065332,-74.2571509,185.9
2018-02-09,GHCND:US1NJPS0025,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BLOOMINGDALE 0.7 SSE, NJ US",41.020218,-74.3289,110.3
2018-02-09,GHCND:US1NJPS0028,,,,,,,,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,"LITTLE FALLS TWP 0.2 NE, NJ US",40.87818,-74.21576,43.0
2018-02-09,GHCND:US1NJUN0003,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"LINDEN 2.2 NW, NJ US",40.64121,-74.272595,19.8
2018-02-09,GHCND:US1NJUN0010,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"NEW PROVIDENCE 0.8 ESE, NJ US",40.6945,-74.3898,113.1
2018-02-09,GHCND:US1NJUN0014,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"WESTFIELD 0.6 NE, NJ US",40.658817,-74.335804,36.3
2018-02-09,GHCND:US1NJUN0017,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CRANFORD TWP 1.1 NNW, NJ US",40.672178,-74.309574,21.9
2018-02-09,GHCND:US1NJUN0028,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"SPRINGFIELD TWP 0.7 NNE, NJ US",40.708904,-74.321518,37.5
2018-02-09,GHCND:US1NYKN0025,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"BROOKLYN 3.1 NW, NY US",40.6846,-73.9867,5.5
2018-02-09,GHCND:US1NYNS0007,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"FLORAL PARK 0.4 W, NY US",40.7229996,-73.7109985,24.1
2018-02-09,GHCND:US1NYNS0018,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"HICKSVILLE 1.3 ENE, NY US",40.7686538696289,-73.5017013549805,45.7
2018-02-09,GHCND:US1NYNS0027,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PORT WASHINGTON 0.8 N, NY US",40.839167,-73.68025,52.1
2018-02-09,GHCND:US1NYNS0030,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PLAINEDGE 0.4 WSW, NY US",40.721382,-73.484241,22.9
2018-02-09,GHCND:US1NYNS0034,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WANTAGH 0.3 ESE, NY US",40.666824,-73.505371,4.3
2018-02-09,GHCND:US1NYNS0035,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"VALLEY STREAM 0.6 SE, NY US",40.657136,-73.69783,3.7
2018-02-09,GHCND:US1NYNS0036,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"SYOSSET 2.0 SSW, NY US",40.787036,-73.51329,54.9
2018-02-09,GHCND:US1NYNS0042,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"ALBERTSON 0.2 SSE, NY US",40.769131,-73.647484,43.3
2018-02-09,GHCND:US1NYNS0043,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"PLAINVIEW 0.4 ENE, NY US",40.7859191894531,-73.4668731689453,56.7
2018-02-09,GHCND:US1NYNS0046,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MASSAPEQUA PARK 1.2 N, NY US",40.698077,-73.449893,10.7
2018-02-09,GHCND:US1NYQN0002,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"MIDDLE VILLAGE 0.5 SW, NY US",40.714521,-73.881893,32.3
2018-02-09,GHCND:US1NYQN0026,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"JACKSON HEIGHTS 0.3 WSW, NY US",40.754411,-73.888164,18.0
2018-02-09,GHCND:US1NYQN0027,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"QUEENS 3.4 NNW, NY US",40.778064,-73.810581,18.0
2018-02-09,GHCND:US1NYRL0005,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"WEST NYACK 1.3 WSW, NY US",41.0835456848145,-73.9930267333984,81.7
2018-02-09,GHCND:US1NYSF0061,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"CENTERPORT 0.9 SW, NY US",40.8916893005371,-73.3831329345703,53.6
2018-02-09,GHCND:US1NYSF0089,,,,,4.0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.1 WSW, NY US",40.668899,-73.418342,3.7
2018-02-09,GHCND:US1NYSF0092,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"AMITYVILLE 0.6 NNE, NY US",40.677211,-73.410293,6.1
2018-02-09,GHCND:US1NYWC0018,,,,,,,,0.0,0.0,13.0,,,,,,,,,0.0,,,,,,,,,,,,"ARMONK 0.3 SE, NY US",41.12996,-73.708161,117.3
2018-02-09,GHCND:US1NYWC0019,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"ELMSFORD 0.8 SSW, NY US",41.042666,-73.822799,90.5
2018-02-09,GHCND:USC00066655,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"PUTNAM LAKE, CT US",41.0825,-73.6386,91.4
2018-02-09,GHCND:USC00280907,,,,,,,,0.0,0.0,25.0,,-1.1,-8.3,-8.3,,,,,,,,,,,,,,,,,"BOONTON 1 SE, NJ US",40.89174,-74.39635,85.3
2018-02-09,GHCND:USC00281335,,,,,,,,0.0,,,,1.1,-6.7,-6.1,,,,,,,,,,,,,,,,,"CANOE BROOK, NJ US",40.7436,-74.3539,54.9
2018-02-09,GHCND:USC00283704,,,,,,,,0.0,0.0,0.0,,0.6,-5.0,-3.3,,,,,,,,,,,,,,,,,"HARRISON, NJ US",40.7481,-74.152,7.3
2018-02-09,GHCND:USC00289187,,,,,,,,0.0,0.0,25.0,,-1.7,-12.2,-12.2,,,,,,,,,,,,,,,,,"WANAQUE RAYMOND DAM, NJ US",41.0444,-74.2933,74.7
2018-02-09,GHCND:USC00301309,,,,,,,,0.0,0.0,0.0,,-1.1,-6.1,-6.1,,,,,,,,,,,,,,,,,"CENTERPORT, NY US",40.88345,-73.37309,9.1
2018-02-09,GHCND:USC00308577,,,,,,,,0.0,0.0,0.0,,-0.6,-7.2,-5.6,,,,,,,,,,,,,,,,,"SYOSSET, NY US",40.8216,-73.4908,80.8
2018-02-09,GHCND:USW00014732,,,,4.2,,,,0.0,0.0,0.0,-0.7,3.9,-2.1,,,170.0,180.0,,,8.1,11.2,,,,,,,,,,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-02-09,GHCND:USW00014734,,,,2.5,,,,0.0,0.0,0.0,-1.8,2.2,-5.5,,,190.0,180.0,,,5.8,7.6,,,,,,,,,,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",40.6825,-74.1694,2.1
2018-02-09,GHCND:USW00054743,,,,0.8,,,1138.0,0.0,,,,1.1,-7.7,,,180.0,260.0,,,4.5,6.7,,,,,,,,,,"CALDWELL ESSEX CO AIRPORT, NJ US",40.87639,-74.28306,52.7
2018-02-09,GHCND:USW00054787,,,,3.0,,,1133.0,0.0,,,,2.2,-6.6,,,190.0,200.0,,,6.7,8.9,,,,,,,,,,"FARMINGDALE REPUBLIC AIRPORT, NY US",40.73417,-73.41694,24.7
2018-02-09,GHCND:USW00094728,,,,2.2,,,,0.0,0.0,0.0,,3.9,-3.2,,,160.0,300.0,,,5.8,9.4,,,,,,,,,,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7
2018-02-09,GHCND:USW00094741,,,,2.9,,,1600.0,0.0,,,,3.3,-6.6,,,140.0,140.0,,,6.7,11.6,,,,,,,,,,"TETERBORO AIRPORT, NJ US",40.85,-74.06139,2.7
2018-02-09,GHCND:USW00094745,,,,2.2,,,1524.0,0.0,,,,0.6,-8.8,,,190.0,160.0,,,6.3,8.1,,,,,,,,,,"WESTCHESTER CO AIRPORT, NY US",41.06236,-73.70463,111.9
2018-02-09,GHCND:USW00094789,,,,4.5,,,,0.0,0.0,0.0,-1.5,3.3,-4.3,,,180.0,180.0,,,9.8,11.6,,,,,,,,,,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4
2018-02-10,GHCND:US1CTFR0039,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"STAMFORD 4.2 S, CT US",41.0377883911133,-73.5681762695313,6.4
2018-02-10,GHCND:US1NJBG0015,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NORTH ARLINGTON 0.7 WNW, NJ US",40.791492,-74.13979,17.7
2018-02-10,GHCND:US1NJBG0017,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"GLEN ROCK 0.7 SSE, NJ US",40.95109,-74.118264,28.0
2018-02-10,GHCND:US1NJBG0018,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"PALISADES PARK 0.2 WNW, NJ US",40.848094,-74.000247,21.3
2018-02-10,GHCND:US1NJBG0023,,,,,,,,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,"OAKLAND 0.9 SSE, NJ US",41.01905,-74.233383,149.4
2018-02-10,GHCND:US1NJBG0030,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,"OAKLAND 1.0 ESE, NJ US",41.025324,-74.223632,109.4
2018-02-10,GHCND:US1NJES0018,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"MAPLEWOOD TWP 0.9 SE, NJ US",40.724466,-74.259542,72.5
2018-02-10,GHCND:US1NJES0019,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WEST CALDWELL TWP 1.3 NE, NJ US",40.8615,-74.2775,81.4
2018-02-10,GHCND:US1NJES0024,,,,,,,,12.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"CEDAR GROVE TWP 0.4 W, NJ US",40.855695,-74.235564,108.5
2018-02-10,GHCND:US1NJHD0002,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,"KEARNY 1.7 NW, NJ US",40.772892,-74.140926,29.0
2018-02-10,GHCND:US1NJMD0043,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 ESE, NJ US",40.5554,-74.274,4.0
2018-02-10,GHCND:US1NJMD0045,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 1.1 NNE, NJ US",40.5759108,-74.2846869,21.6
2018-02-10,GHCND:US1NJMD0050,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,"WOODBRIDGE TWP 3.0 NNW, NJ US",40.6023256,-74.3102058,21.9
2018-02-10,GHCND:US1NJMD0062,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"OLD BRIDGE TWP 5.1 NE, NJ US",40.45623,-74.241325,7.6
2018-02-10,GHCND:US1NJMD0066,,,,,5.0,20.6,,,,0.0,,,,,,,,,,,,,,,,,,,,,"SOUTH PLAINFIELD 0.7 NNE, NJ US",40.583541,-74.410003,22.3
2018-02-10,GHCND:US1NJMD0070,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,"NEW BRUNSWICK 1.8 E, NJ US",40.484742,-74.41031,19.2
